anonymousId,messageId,userId,category,name,originalTimestamp,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,business_id,category_properties,name_properties,sponsored_listing,location,button_name,city,search_text,parish,properties,traits,input_value,input_num,input_name,address,other_category,description,display_email,business_name,main_category,phone,sub_category,website,email,event_type
7365acc3-5610-4773-b3a1-8f8590f5d897,ajs-next-1769647514048-56101773-73a1-4f85-90f5-d8975cdf31ee,,,,2026-01-29 00:45:14.048000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,"1743547621069x279645472884266780, 1753374338412x209529915103450200, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1744335958024x226211831616957250",,,true,,,,,,,,,,,,,,,,,,,,,impression
7365acc3-5610-4773-b3a1-8f8590f5d897,ajs-next-1769648076662-1ddd8d0c-fada-4771-8131-8673ebc165e0,,search,search,2026-01-29 00:54:36.662000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,search,search,,,,,,,,,,,,,,,,,,,,,,page
7365acc3-5610-4773-b3a1-8f8590f5d897,ajs-next-1769648116652-87740ed0-43ca-480c-a95f-8b9060328c9f,,,,2026-01-29 00:55:16.652000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,,,,true,sidebar,,,,,,,,,,,,,,,,,,,,impression
7365acc3-5610-4773-b3a1-8f8590f5d897,ajs-next-1769647644178-0625ec37-d7bc-4ae3-b0e7-234a7bfecf17,,,,2026-01-29 00:47:24.178000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,1752717497153x537286585580736960,,,true,,more_info,,,,,,,,,,,,,,,,,,,button_click
7365acc3-5610-4773-b3a1-8f8590f5d897,ajs-next-1769648148782-f16e596f-4c57-4047-a2f3-599e8ba2ceb7,,,,2026-01-29 00:55:48.782000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,,,,,,,,,,,,,main_search,,,,Our Lady of Mount Carmel - Littleton,,,,,,,,,,,,,,,,search
7365acc3-5610-4773-b3a1-8f8590f5d897,ajs-next-1769647513544-797365ac-c356-4017-b373-a18f8590f5d8,,index,index,2026-01-29 00:45:13.544000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,,,,,,,,,,,,,,page
7365acc3-5610-4773-b3a1-8f8590f5d897,ajs-next-1769648015136-b476dc52-c8a6-46f2-b923-06bbb11b0634,,,,2026-01-29 00:53:35.136000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,1743549178851x847080663521240200,,,true,main_list,,,,,,,,,,,,,,,,,,,,impression
7365acc3-5610-4773-b3a1-8f8590f5d897,ajs-next-1769647727516-472f70fc-0dec-4d62-85d3-94f3a46a4ba9,,index,index,2026-01-29 00:48:47.516000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,,,,,,,,,,,,,,page
7365acc3-5610-4773-b3a1-8f8590f5d897,ajs-next-1769648012470-a84422f3-66c9-428d-943a-d2b8495e6728,,,,2026-01-29 00:53:32.470000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,"1753982403438x535213824960417500, 1743547621069x279645472884266780, 1743549178851x847080663521240200, 1752717497153x537286585580736960, 1753374338412x209529915103450200, 1744335958024x226211831616957250, 1750436264420x989591292213482400, 1744579851707x640487742075829500",,,true,,,,,,,,,,,,,,,,,,,,,impression
7365acc3-5610-4773-b3a1-8f8590f5d897,ajs-next-1769648060758-99b23ae9-e246-4386-89b6-737e4d70817a,,profile,business_profile,2026-01-29 00:54:20.758000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",/business_profile/voda-cleaning-and-restoration-1744748222708x779656090283929300,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/voda-cleaning-and-restoration-1744748222708x779656090283929300,,,,/business_profile/voda-cleaning-and-restoration-1744748222708x779656090283929300,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/voda-cleaning-and-restoration-1744748222708x779656090283929300,1744748222708x779656090283929300,profile,business_profile,,,,,,,,,,,,,,,,,,,,,,page
7365acc3-5610-4773-b3a1-8f8590f5d897,ajs-next-1769648076968-8d0cfada-0771-4131-8673-ebc165e04413,,,,2026-01-29 00:54:36.968000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,,,,true,sidebar,,,,,,,,,,,,,,,,,,,,impression
7365acc3-5610-4773-b3a1-8f8590f5d897,ajs-next-1769648116955-0ed043ca-180c-495f-8b90-60328c9f25f9,,,,2026-01-29 00:55:16.955000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,1753374338412x209529915103450200,,,true,main_list,,,,,,,,,,,,,,,,,,,,impression
7365acc3-5610-4773-b3a1-8f8590f5d897,ajs-next-1769647731825-c74a336e-7a07-4bff-bd3e-d5d50afd786a,,search,search,2026-01-29 00:48:51.825000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,search,search,,,,,,,,,,,,,,,,,,,,,,page
7365acc3-5610-4773-b3a1-8f8590f5d897,ajs-next-1769648077575-07714131-8673-4bc1-a5e0-4413a90f5c33,,,,2026-01-29 00:54:37.575000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,"1749580724532x760028975589297300, 1753374338412x209529915103450200, 1747221865162x703532834449508000, 1744398484109x785674167096991400, 1747415704843x665338483592092500, 1754081360962x724252535884739300, 1749742920378x965836759111504900, 1747216018889x770977089491677400, 1768427614253x929508274229176300, 1744907031541x119079844893356540, 1753982403438x535213824960417500, 1750783679107x801419812763124500, 1759423986281x805514757919405700, 1745528732739x896561533370513300, 1746938798847x931997689495082400, 1744737250347x219277345743008400, 1763569204895x378265538177280400, 1765991015203x350068785849064760, 1746827109704x963221719337950200, 1764781838221x716772635359430500, 1754624056001x759184470890143000, 1761762406893x958878656538368500, 1746843461447x686795565273950000, 1758147388607x898014240790697700, 1747184079669x994211808429350800, 1768581853937x610498789092930300, 1744157592334x292550965261606100, 1746467711533x453074785848415400, 1757438153395x416809556103947500, 1768238584049x399775147114029200, 1757437593796x460281345015416640, 1757720364741x595714121363069200, 1744579851707x640487742075829500, 1744397288473x909294892772270800, 1749173974503x736079030141835600, 1761919898226x928695665795906700, 1753909381745x872991521395046100, 1755533063776x956164571796881400, 1744134674881x127285411168640110, 1744748222708x779656090283929300, 1744736810207x919925185055488400, 1751224250248x539537516841198200, 1751749348389x952656707958261400, 1766011883106x917993758751800300, 1757369121056x350487849823425600, 1746548006831x128230088489826860, 1744743906400x631087870982087000, 1751402056748x637551618886434600, 1758568877707x715638242996164100, 1759930025997x126109694575208930, 1752717497153x537286585580736960, 1761930377989x951815782791809400, 1744282156200x727555159743162000, 1747185390251x665604546429507900, 1760118921086x941497076227920600, 1745597587022x519433479989605000, 1768844277981x664142917381285000, 1747398900475x598159844147748100, 1762957766158x632118084948257900, 1745533127765x291393362647413700, 1758120880051x675194275556497400, 1744391553368x301043576290850300, 1748389292320x918627677903932400, 1746635677548x343522492232585660, 1764893879099x465248075524681500, 1753135741395x558904608479141570, 1750783674403x491887953737125700, 1750436264420x989591292213482400, 1762271200864x775090106640580500, 1745273541628x945470626229355500, 1753911193017x504194995643152640, 1763672237927x725969385673238800, 1757355028996x505189727810192200, 1746765568691x979794717919274100, 1750423781412x480534435350699700, 1747848709032x210920410073364830, 1760458225389x690604949380638100, 1747827548541x313848517899538500, 1764711530894x480989914892320700, 1768426055630x579798080961828200, 1763148950401x545361905340972600, 1744260813114x505427712482621440, 1752182630575x854371423894944000, 1746631267951x741803061642879500, 1759153763139x433792388290277000, 1749068120323x412920063824988600, 1746855895334x711816173120128000, 1744175271939x575064790204550460, 1744760380914x558772773612561600, 1754505203290x671062062407191900, 1749057953945x756346430245684600, 1748581534531x956271769254002200, 1755621956288x571897163769246900, 1747163465846x476237095610093000, 1763255155587x707008769292458900, 1769635123521x385801932800474700, 1763509156539x144450665564595840, 1753465897836x101289632151690960, 1747183179554x540122160625888100, 1744319857648x144922844539837200, 1754949567759x639105313824555300, 1755271286521x378031808974615550, 1764342295066x618134664283571500, 1765001972595x338020444395840100, 1754941249648x796792188496967000, 1752687366861x422755081931784260, 1747864432460x772931238395911000, 1751319669665x621437589169731200, 1762364811793x796217509980630800, 1748365021326x105262688542451250, 1753985929691x853149258569598100, 1761762460002x434978052003146300, 1744751205492x235134337285239230, 1747165674437x491901038958021200, 1761044854709x307607562836745150, 1764963280733x431041418968701760, 1744740154739x566945822952470660, 1750784475796x702583457937545900, 1744643921578x315333816253624100, 1754084205128x675147807630683600, 1765399408996x262641226191956400, 1750784029587x963255839088365200, 1763305551668x997299018011994600, 1766070455303x639821695383855700, 1751425811600x127124815802215140, 1744335958024x226211831616957250, 1750785338983x949958887494882000, 1747170561218x640297169073643000, 1743547621069x279645472884266780, 1743549178851x847080663521240200, 1768584016102x834619843946063900, 1747594874125x270237571814453630, 1763408145585x201322720695875870, 1758312173588x895819358343598700, 1762889659042x996969350831174300, 1751744301621x758526182685981300, 1747420152884x437771544876149700, 1754927931120x470668069008822300",,,false,,,,,,,,,,,,,,,,,,,,,impression
7365acc3-5610-4773-b3a1-8f8590f5d897,ajs-next-1769648135205-180c695f-8b90-4032-8c9f-25f9f1c4f16e,,,,2026-01-29 00:55:35.205000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,,,,,,search,,,,,,,,,,,,,,,,,,,button_click
7365acc3-5610-4773-b3a1-8f8590f5d897,ajs-next-1769647637294-ab4025a6-0625-4c37-97bc-0ae330e7234a,,index,index,2026-01-29 00:47:17.294000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,,,,,,,,,,,,,,page
7365acc3-5610-4773-b3a1-8f8590f5d897,ajs-next-1769647514044-acc35610-1773-43a1-8f85-90f5d8975cdf,,,,2026-01-29 00:45:14.044000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,"1743547621069x279645472884266780, 1753374338412x209529915103450200, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1744335958024x226211831616957250",,,true,,,,,,,,,,,,,,,,,,,,,impression
7365acc3-5610-4773-b3a1-8f8590f5d897,ajs-next-1769647728157-70fc0dec-9d62-45d3-94f3-a46a4ba91a57,,,,2026-01-29 00:48:48.157000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,"1753374338412x209529915103450200, 1744335958024x226211831616957250, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1743549178851x847080663521240200, 1753982403438x535213824960417500, 1750436264420x989591292213482400, 1743547621069x279645472884266780",,,true,,,,,,,,,,,,,,,,,,,,,impression
7365acc3-5610-4773-b3a1-8f8590f5d897,ajs-next-1769648059900-c8a616f2-7923-46bb-b11b-06344f5f4e68,,,,2026-01-29 00:54:19.900000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,1744748222708x779656090283929300,,,false,,profile_arrow,,,,,,,,,,,,,,,,,,,button_click
7365acc3-5610-4773-b3a1-8f8590f5d897,ajs-next-1769647732430-7a079bff-7d3e-45d5-8afd-786a5fcfd473,,,,2026-01-29 00:48:52.430000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,1753374338412x209529915103450200,,,true,main_list,,,,,,,,,,,,,,,,,,,,impression
