name,originalTimestamp,messageId,anonymousId,category,userId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,business_id,category_properties,name_properties,sponsored_listing,city,search_text,location,parish,button_name,traits,input_num,input_name,input_value,address,other_category,description,display_email,business_name,main_category,phone,sub_category,website,email,event_type
,2025-11-14 23:35:26.574000+00:00,ajs-next-1763163326574-f1b12491-0d36-4fe2-8dfc-778b74febd6a,4cc0ea26-3a88-452e-8564-24d02217ebee,,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,"1744907031541x119079844893356540, 1750436264420x989591292213482400, 1747184079669x994211808429350800, 1748365021326x105262688542451250, 1744260813114x505427712482621440, 1757355028996x505189727810192200, 1760118921086x941497076227920600, 1752182630575x854371423894944000, 1744743906400x631087870982087000, 1751402056748x637551618886434600, 1744736810207x919925185055488400, 1754941249648x796792188496967000, 1746843461447x686795565273950000, 1747163465846x476237095610093000, 1750784475796x702583457937545900, 1747170561218x640297169073643000, 1745533127765x291393362647413700, 1745597587022x519433479989605000, 1744282156200x727555159743162000, 1749068120323x412920063824988600, 1758120880051x675194275556497400, 1750783679107x801419812763124500, 1754949567759x639105313824555300, 1751744301621x758526182685981300, 1744737250347x219277345743008400, 1761044854709x307607562836745150, 1749580724532x760028975589297300, 1757720364741x595714121363069200, 1744319857648x144922844539837200, 1762364811793x796217509980630800, 1750423781412x480534435350699700, 1758568877707x715638242996164100, 1747165674437x491901038958021200, 1755271286521x378031808974615550, 1748389292320x918627677903932400, 1753985929691x853149258569598100, 1748581534531x956271769254002200, 1762271200864x775090106640580500, 1752687366861x422755081931784260, 1758147388607x898014240790697700, 1746467711533x453074785848415400, 1762889659042x996969350831174300, 1746548006831x128230088489826860, 1747221865162x703532834449508000, 1753465897836x101289632151690960",,,false,,,,,,,,,,,,,,,,,,,,impression
,2025-11-14 23:35:26.228000+00:00,ajs-next-1763163326228-69da1cc3-f1b1-4491-8d36-bfe28dfc778b,4cc0ea26-3a88-452e-8564-24d02217ebee,,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,1750436264420x989591292213482400,,,true,,,main_list,,,,,,,,,,,,,,,,,impression
,2025-11-14 23:35:25.879000+00:00,ajs-next-1763163325879-71c0a1d4-69da-4cc3-b1b1-24910d36bfe2,4cc0ea26-3a88-452e-8564-24d02217ebee,,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,,,,true,,,sidebar,,,,,,,,,,,,,,,,,impression
terms_of_service,2025-11-14 23:41:44.600000+00:00,ajs-next-1763163704600-dc1812a0-b249-439a-8bd4-07b3fed01240,1812a0b2-4903-4acb-9407-b3fed01240d7,terms,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/terms_of_service/smallbiz-web-design-agency-1757437593796x460281345015416640,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/smallbiz-web-design-agency-1757437593796x460281345015416640,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,/terms_of_service/smallbiz-web-design-agency-1757437593796x460281345015416640,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/smallbiz-web-design-agency-1757437593796x460281345015416640,,terms,terms_of_service,,,,,,,,,,,,,,,,,,,,,page
404,2025-11-15 00:59:10.042000+00:00,ajs-next-1763168350042-c9773a43-f129-4b88-ba71-8a8bf88f169e,773a43f1-294b-487a-b18a-8bf88f169e55,404,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/404,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/404,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,/404,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/404,,404,404,,,,,,,,,,,,,,,,,,,,,page
business_profile,2025-11-15 01:45:49.961000+00:00,ajs-next-1763171149961-d7e65b93-490d-4e48-ab70-abc60676aa52,e65b9349-0d0e-486b-b0ab-c60676aa525e,profile,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/business_profile/garlos-mobile-detailing-1755621956288x571897163769246900,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/garlos-mobile-detailing-1755621956288x571897163769246900,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,/business_profile/garlos-mobile-detailing-1755621956288x571897163769246900,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/garlos-mobile-detailing-1755621956288x571897163769246900,1755621956288x571897163769246900,profile,business_profile,,,,,,,,,,,,,,,,,,,,,page
about_us,2025-11-15 01:47:50.857000+00:00,ajs-next-1763171270857-493b0406-08a3-4431-938c-22b941867059,3b040608-a324-4113-8c22-b941867059ea,about_us,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/tony-capra-plumbing-and-heating-1754927931120x470668069008822300,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/tony-capra-plumbing-and-heating-1754927931120x470668069008822300,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,/about_us/tony-capra-plumbing-and-heating-1754927931120x470668069008822300,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/tony-capra-plumbing-and-heating-1754927931120x470668069008822300,,about_us,about_us,,,,,,,,,,,,,,,,,,,,,page
terms_of_service,2025-11-15 01:51:36.193000+00:00,ajs-next-1763171496193-fd313d64-b678-4c5d-9bc6-d9f0d2cef09a,313d64b6-788c-4ddb-86d9-f0d2cef09ac8,terms,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/terms_of_service/call-of-the-wild-1758120880051x675194275556497400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/call-of-the-wild-1758120880051x675194275556497400,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,/terms_of_service/call-of-the-wild-1758120880051x675194275556497400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/call-of-the-wild-1758120880051x675194275556497400,,terms,terms_of_service,,,,,,,,,,,,,,,,,,,,,page
,2025-11-15 02:51:55.102000+00:00,ajs-next-1763175115102-6d12b4ca-b8d1-45c5-8d82-1df538beeb54,bb5a6d12-b4ca-48d1-85c5-0d821df538be,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,"1744335958024x226211831616957250, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1750436264420x989591292213482400, 1743547621069x279645472884266780, 1743549178851x847080663521240200, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1758312173588x895819358343598700",,,true,,,,,,,,,,,,,,,,,,,,impression
index,2025-11-15 02:51:55.090000+00:00,ajs-next-1763175115090-6bbb5a6d-12b4-4ab8-9105-c50d821df538,bb5a6d12-b4ca-48d1-85c5-0d821df538be,index,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,,,,,,,,,,,,,page
,2025-11-15 02:51:55.579000+00:00,ajs-next-1763175115579-b4cab8d1-05c5-4d82-9df5-38beeb5420df,bb5a6d12-b4ca-48d1-85c5-0d821df538be,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,"1744335958024x226211831616957250, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1750436264420x989591292213482400, 1743547621069x279645472884266780, 1743549178851x847080663521240200, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1758312173588x895819358343598700",,,true,,,,,,,,,,,,,,,,,,,,impression
terms_of_service,2025-11-15 03:09:01.347000+00:00,ajs-next-1763176141347-9991d6c6-9581-4fcb-84f9-e22ecbdc753b,91d6c695-813f-4b84-b9e2-2ecbdc753b64,terms,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/terms_of_service/catholic-charities-of-denver-1762364811793x796217509980630800,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/catholic-charities-of-denver-1762364811793x796217509980630800,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,/terms_of_service/catholic-charities-of-denver-1762364811793x796217509980630800,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/catholic-charities-of-denver-1762364811793x796217509980630800,,terms,terms_of_service,,,,,,,,,,,,,,,,,,,,,page
how_it_works,2025-11-15 03:09:33.380000+00:00,ajs-next-1763176173380-5452c3d3-0c56-46e1-9734-e620bb607b9a,52c3d30c-56e6-41d7-b4e6-20bb607b9aeb,how_it_works,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/homestead-direct-primary-care-1749057953945x756346430245684600,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/homestead-direct-primary-care-1749057953945x756346430245684600,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,/how_it_works/homestead-direct-primary-care-1749057953945x756346430245684600,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/homestead-direct-primary-care-1749057953945x756346430245684600,,how_it_works,how_it_works,,,,,,,,,,,,,,,,,,,,,page
business_profile,2025-11-15 03:18:32.937000+00:00,ajs-next-1763176712937-7e6a447f-2bcf-4bd1-8260-a8f076bd8698,6a447f2b-cfab-41c2-a0a8-f076bd8698f2,profile,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/business_profile/principle-accounting-llc-1746827109704x963221719337950200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/principle-accounting-llc-1746827109704x963221719337950200,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,/business_profile/principle-accounting-llc-1746827109704x963221719337950200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/principle-accounting-llc-1746827109704x963221719337950200,1746827109704x963221719337950200,profile,business_profile,,,,,,,,,,,,,,,,,,,,,page
terms_of_service,2025-11-15 03:23:38.510000+00:00,ajs-next-1763177018510-ecbb8b4c-8f3e-47e5-8cf1-64aae3691617,bb8b4c8f-3e37-45cc-b164-aae3691617f0,terms,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/terms_of_service/grinnon-photography-1758568877707x715638242996164100,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/grinnon-photography-1758568877707x715638242996164100,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,/terms_of_service/grinnon-photography-1758568877707x715638242996164100,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/grinnon-photography-1758568877707x715638242996164100,,terms,terms_of_service,,,,,,,,,,,,,,,,,,,,,page
how_it_works,2025-11-15 04:04:19.232000+00:00,ajs-next-1763179459232-238aba60-3348-4569-8c72-623ac3f66c71,8aba6033-48b5-498c-b262-3ac3f66c716c,how_it_works,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1000-good-books-project-1747165674437x491901038958021200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1000-good-books-project-1747165674437x491901038958021200,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,/how_it_works/1000-good-books-project-1747165674437x491901038958021200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1000-good-books-project-1747165674437x491901038958021200,,how_it_works,how_it_works,,,,,,,,,,,,,,,,,,,,,page
about_us,2025-11-15 04:14:35.315000+00:00,ajs-next-1763180075315-35852362-10dd-42b7-8334-7b3e1a572b4e,85236210-ddc2-4703-b47b-3e1a572b4ed3,about_us,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1762182239841x331415869932633000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1762182239841x331415869932633000,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,/about_us/1762182239841x331415869932633000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1762182239841x331415869932633000,,about_us,about_us,,,,,,,,,,,,,,,,,,,,,page
about_us,2025-11-15 04:03:59.110000+00:00,ajs-next-1763179439110-d18fe31d-0ae4-4858-9680-ccfef59b915d,8fe31d0a-e4f8-48d6-80cc-fef59b915d4f,about_us,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/catholic-charities-of-denver-1762271200864x775090106640580500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/catholic-charities-of-denver-1762271200864x775090106640580500,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,/about_us/catholic-charities-of-denver-1762271200864x775090106640580500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/catholic-charities-of-denver-1762271200864x775090106640580500,,about_us,about_us,,,,,,,,,,,,,,,,,,,,,page
business_profile,2025-11-15 04:08:07.701000+00:00,ajs-next-1763179687701-2252df13-5733-4ea7-8584-3bb4cba5c682,52df1357-33fe-4785-843b-b4cba5c682c9,profile,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/business_profile/sophia-montessori-academy-1749068120323x412920063824988600,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/sophia-montessori-academy-1749068120323x412920063824988600,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,/business_profile/sophia-montessori-academy-1749068120323x412920063824988600,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/sophia-montessori-academy-1749068120323x412920063824988600,1749068120323x412920063824988600,profile,business_profile,,,,,,,,,,,,,,,,,,,,,page
business_profile,2025-11-15 04:25:45.632000+00:00,ajs-next-1763180745632-df05c78e-8eb0-41a4-87a9-297a4234ee80,fcfd6c5a-a582-474f-b6ea-daa906a6ef37,profile,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",/business_profile/tony-capra-plumbing-and-heating-1754927931120x470668069008822300,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/tony-capra-plumbing-and-heating-1754927931120x470668069008822300,,,,/business_profile/tony-capra-plumbing-and-heating-1754927931120x470668069008822300,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/tony-capra-plumbing-and-heating-1754927931120x470668069008822300,1754927931120x470668069008822300,profile,business_profile,,,,,,,,,,,,,,,,,,,,,page
business_profile,2025-11-15 05:00:04.290000+00:00,ajs-next-1763182804290-f0379617-f981-41ad-9dc9-5091933a1fab,379617f9-81d1-4d1d-8950-91933a1fab9d,profile,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/business_profile/am-honey-1751749348389x952656707958261400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/am-honey-1751749348389x952656707958261400,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,/business_profile/am-honey-1751749348389x952656707958261400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/am-honey-1751749348389x952656707958261400,1751749348389x952656707958261400,profile,business_profile,,,,,,,,,,,,,,,,,,,,,page
