anonymousId,category,name,userId,messageId,originalTimestamp,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,category_properties,name_properties,business_id,sponsored_listing,location,button_name,city,search_text,parish,event_type
84bc6b7c-d1b0-43b0-8189-edf76264c1c8,,,,ajs-next-1772924092911-d3e3aeec-96b3-4012-9b7d-53d41853174c,2026-03-07 22:54:52.911000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/145.0.7632.108 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,,,,1770943484557x164806709481949200,true,main_list,,,,,impression
54192469-4cd6-41f4-b0dc-137678869011,about_us,about_us,,ajs-next-1772924243939-4f541924-694c-46d1-b4f0-dc1376788690,2026-03-07 22:57:23.939000+00:00,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1772914789130x721870625562243600,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772914789130x721870625562243600,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/about_us/1772914789130x721870625562243600,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772914789130x721870625562243600,about_us,about_us,,,,,,,,page
84bc6b7c-d1b0-43b0-8189-edf76264c1c8,,,,ajs-next-1772924092606-ea3fd3e3-aeec-46b3-b012-1b7d53d41853,2026-03-07 22:54:52.606000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/145.0.7632.108 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,,,,,true,sidebar,,,,,impression
84bc6b7c-d1b0-43b0-8189-edf76264c1c8,,,,ajs-next-1772924112450-53d41853-174c-49fc-b398-a6c7219a2521,2026-03-07 22:55:12.450000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/145.0.7632.108 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,,,,1747864432460x772931238395911000,false,,profile_arrow_map,,,,button_click
3576bada-ac0c-4686-9d35-0e6c9d78991c,,,,ajs-next-1772925958739-fd3f526f-69f7-452e-a9ea-31f554979eb2,2026-03-07 23:25:58.739000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Microsoft Edge', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,,,,search,,,,button_click
84bc6b7c-d1b0-43b0-8189-edf76264c1c8,profile,business_profile,,ajs-next-1772924078023-9384bc6b-7cd1-40e3-b041-89edf76264c1,2026-03-07 22:54:38.023000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/145.0.7632.108 Mobile/15E148 Safari/604.1",/business_profile/brendan-moran-the-irish-realtor-1744737250347x219277345743008400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/brendan-moran-the-irish-realtor-1744737250347x219277345743008400,,,,/business_profile/brendan-moran-the-irish-realtor-1744737250347x219277345743008400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/brendan-moran-the-irish-realtor-1744737250347x219277345743008400,profile,business_profile,1744737250347x219277345743008400,,,,,,,page
84bc6b7c-d1b0-43b0-8189-edf76264c1c8,profile,business_profile,,ajs-next-1772924113242-7194c5b5-41d1-43ce-a561-f457e6b22f02,2026-03-07 22:55:13.242000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/145.0.7632.108 Mobile/15E148 Safari/604.1",/business_profile/kimberly-austin-realtor---exp-realty--1747864432460x772931238395911000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/kimberly-austin-realtor---exp-realty--1747864432460x772931238395911000,,,,/business_profile/kimberly-austin-realtor---exp-realty--1747864432460x772931238395911000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/kimberly-austin-realtor---exp-realty--1747864432460x772931238395911000,profile,business_profile,1747864432460x772931238395911000,,,,,,,page
3576bada-ac0c-4686-9d35-0e6c9d78991c,,,,ajs-next-1772925960555-0d44d9d0-e109-4e6a-8eb3-b75dc06f5d6a,2026-03-07 23:26:00.555000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Microsoft Edge', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,,true,sidebar,,,,,impression
3576bada-ac0c-4686-9d35-0e6c9d78991c,search,search,,ajs-next-1772925960253-14940d44-d9d0-4109-8e6a-0eb3b75dc06f,2026-03-07 23:26:00.253000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Microsoft Edge', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,search,search,,,,,,,,page
3576bada-ac0c-4686-9d35-0e6c9d78991c,index,index,,ajs-next-1772925956032-aa916f45-fd3f-426f-a9f7-752ea9ea31f5,2026-03-07 23:25:56.032000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Microsoft Edge', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,page
3576bada-ac0c-4686-9d35-0e6c9d78991c,,,,ajs-next-1772925960892-d9d0e109-4e6a-4eb3-b75d-c06f5d6adef2,2026-03-07 23:26:00.892000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Microsoft Edge', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,1743549178851x847080663521240200,true,main_list,,,,,impression
3576bada-ac0c-4686-9d35-0e6c9d78991c,,,,ajs-next-1772925990109-b592e6a9-2ce9-45e3-9ac1-6512ad035df3,2026-03-07 23:26:30.109000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Microsoft Edge', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,,true,sidebar,,,,,impression
3576bada-ac0c-4686-9d35-0e6c9d78991c,,,,ajs-next-1772925984143-b75dc06f-5d6a-4ef2-b1f0-e201f47d00ba,2026-03-07 23:26:24.143000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Microsoft Edge', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,1751749348389x952656707958261400,false,,more_info_text_map,,,,button_click
3576bada-ac0c-4686-9d35-0e6c9d78991c,,,,ajs-next-1772925956516-6f45fd3f-526f-49f7-b52e-a9ea31f55497,2026-03-07 23:25:56.516000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Microsoft Edge', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,"1753982403438x535213824960417500, 1750436264420x989591292213482400, 1743549178851x847080663521240200, 1752717497153x537286585580736960, 1771436045389x658317953644361100, 1770943484557x164806709481949200, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1743547621069x279645472884266780",true,,,,,,impression
3576bada-ac0c-4686-9d35-0e6c9d78991c,,,,ajs-next-1772925990411-e6a92ce9-45e3-4ac1-a512-ad035df31172,2026-03-07 23:26:30.411000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Microsoft Edge', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,1753374338412x209529915103450200,true,main_list,,,,,impression
3576bada-ac0c-4686-9d35-0e6c9d78991c,,,,ajs-next-1772925961196-e1094e6a-0eb3-475d-806f-5d6adef271f0,2026-03-07 23:26:01.196000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Microsoft Edge', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,"1762957766158x632118084948257900, 1753982403438x535213824960417500, 1751744301621x758526182685981300, 1761762460002x434978052003146300, 1762271200864x775090106640580500, 1746467711533x453074785848415400, 1759423986281x805514757919405700, 1755533063776x956164571796881400, 1746548006831x128230088489826860, 1757720364741x595714121363069200, 1761919898226x928695665795906700, 1763509156539x144450665564595840, 1771436045389x658317953644361100, 1764963280733x431041418968701760, 1750783674403x491887953737125700, 1753135741395x558904608479141570, 1755621956288x571897163769246900, 1747183179554x540122160625888100, 1746938798847x931997689495082400, 1751402056748x637551618886434600, 1766011883106x917993758751800300, 1758568877707x715638242996164100, 1753465897836x101289632151690960, 1747848709032x210920410073364830, 1755271286521x378031808974615550, 1764342295066x618134664283571500, 1747163465846x476237095610093000, 1746635677548x343522492232585660, 1747184079669x994211808429350800, 1762364811793x796217509980630800, 1747827548541x313848517899538500, 1747415704843x665338483592092500, 1749173974503x736079030141835600, 1751749348389x952656707958261400, 1768581853937x610498789092930300, 1771545376609x752763268373144000, 1764711530894x480989914892320700, 1758312173588x895819358343598700, 1745597587022x519433479989605000, 1744319857648x144922844539837200, 1750784475796x702583457937545900, 1760458225389x690604949380638100, 1754949567759x639105313824555300, 1763305551668x997299018011994600, 1749068120323x412920063824988600, 1771021914207x198452557005754900, 1752687366861x422755081931784260, 1761930377989x951815782791809400, 1746631267951x741803061642879500, 1754084205128x675147807630683600, 1750436264420x989591292213482400, 1768426055630x579798080961828200, 1771003581692x955050931630977700, 1745273541628x945470626229355500, 1749057953945x756346430245684600, 1750423781412x480534435350699700, 1760118921086x941497076227920600, 1744260813114x505427712482621440, 1753909381745x872991521395046100, 1751224250248x539537516841198200, 1771517879190x523242735258870900, 1747420152884x437771544876149700, 1744335958024x226211831616957250, 1757355028996x505189727810192200, 1764893879099x465248075524681500, 1744743906400x631087870982087000, 1749580724532x760028975589297300, 1757437593796x460281345015416640, 1763255155587x707008769292458900, 1744737250347x219277345743008400, 1753911193017x504194995643152640, 1754941249648x796792188496967000, 1754081360962x724252535884739300, 1753374338412x209529915103450200, 1763569204895x378265538177280400, 1747185390251x665604546429507900, 1759930025997x126109694575208930, 1747216018889x770977089491677400, 1744175271939x575064790204550460, 1770152894907x464897480736850900, 1744740154739x566945822952470660, 1754505203290x671062062407191900, 1744134674881x127285411168640110, 1744579851707x640487742075829500, 1750784029587x963255839088365200, 1758120880051x675194275556497400, 1769719058268x843927058977011000, 1744398484109x785674167096991400, 1746765568691x979794717919274100, 1743549178851x847080663521240200, 1745533127765x291393362647413700, 1769635123521x385801932800474700, 1763148950401x545361905340972600, 1758147388607x898014240790697700, 1771433486472x495156137805681660, 1744282156200x727555159743162000, 1748581534531x956271769254002200, 1771538218470x758525499484679000, 1761762406893x958878656538368500, 1770755356265x111382421474427680, 1746843461447x686795565273950000, 1744643921578x315333816253624100, 1757438153395x416809556103947500, 1759153763139x433792388290277000, 1743547621069x279645472884266780, 1765991015203x350068785849064760, 1744157592334x292550965261606100, 1754927931120x470668069008822300, 1762889659042x996969350831174300, 1751425811600x127124815802215140, 1745528732739x896561533370513300, 1752717497153x537286585580736960, 1747864432460x772931238395911000, 1770943484557x164806709481949200, 1772482882558x843076024552954900, 1768238584049x399775147114029200, 1744391553368x301043576290850300, 1757369121056x350487849823425600, 1748389292320x918627677903932400, 1746855895334x711816173120128000, 1744397288473x909294892772270800, 1744751205492x235134337285239230, 1747170561218x640297169073643000, 1761044854709x307607562836745150, 1765399408996x262641226191956400, 1747398900475x598159844147748100, 1746827109704x963221719337950200, 1750785338983x949958887494882000, 1754624056001x759184470890143000, 1747221865162x703532834449508000, 1763672237927x725969385673238800, 1768844277981x664142917381285000, 1750783679107x801419812763124500, 1768584016102x834619843946063900, 1765001972595x338020444395840100, 1753985929691x853149258569598100, 1744736810207x919925185055488400, 1752182630575x854371423894944000, 1748365021326x105262688542451250, 1766070455303x639821695383855700, 1747165674437x491901038958021200, 1744907031541x119079844893356540, 1763408145585x201322720695875870, 1747594874125x270237571814453630, 1744748222708x779656090283929300, 1768427614253x929508274229176300, 1744760380914x558772773612561600, 1749742920378x965836759111504900, 1751319669665x621437589169731200, 1764781838221x716772635359430500",false,,,,,,impression
3576bada-ac0c-4686-9d35-0e6c9d78991c,search,search,,ajs-next-1772925989788-33b8b592-e6a9-4ce9-85e3-1ac16512ad03,2026-03-07 23:26:29.788000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Microsoft Edge', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,search,search,,,,,,,,page
3576bada-ac0c-4686-9d35-0e6c9d78991c,,,,ajs-next-1772925959043-526f69f7-752e-49ea-b1f5-54979eb2e31d,2026-03-07 23:25:59.043000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Microsoft Edge', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,,,,,,,,search
3576bada-ac0c-4686-9d35-0e6c9d78991c,,,,ajs-next-1772925979053-0eb3b75d-c06f-4d6a-9ef2-71f0e201f47d,2026-03-07 23:26:19.053000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Microsoft Edge', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,,,,map_maker,,,,button_click
ea817036-393e-4fb5-8675-7853d7bd2f0d,profile,business_profile,,ajs-next-1772927717378-412269ae-b50a-44d5-aa00-70f124b9d7d5,2026-03-07 23:55:17.378000+00:00,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/roof-technologies-llc-1744579851707x640487742075829500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/business_profile/roof-technologies-llc-1744579851707x640487742075829500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,profile,business_profile,1744579851707x640487742075829500,,,,,,,page
ea817036-393e-4fb5-8675-7853d7bd2f0d,start,start,,ajs-next-1772927720375-eaf2818f-29da-4b9e-945a-932541ea8da6,2026-03-07 23:55:20.375000+00:00,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,start,start,,,,,,,,page
ea817036-393e-4fb5-8675-7853d7bd2f0d,profile,business_profile,,ajs-next-1772927707386-62ea8170-3639-4eff-b5c6-757853d7bd2f,2026-03-07 23:55:07.386000+00:00,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,profile,business_profile,1743547621069x279645472884266780,,,,,,,page
ea817036-393e-4fb5-8675-7853d7bd2f0d,profile,business_profile,,ajs-next-1772927710786-3055c337-9c40-4e4b-b34d-6290409575b1,2026-03-07 23:55:10.786000+00:00,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,profile,business_profile,1743549178851x847080663521240200,,,,,,,page
7585ea9d-924a-4cf7-b930-38c17cb5f153,about_us,about_us,,ajs-next-1772932471107-e77585ea-9d92-4aec-b739-3038c17cb5f1,2026-03-08 01:14:31.107000+00:00,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1772923054290x728745954063094300,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772923054290x728745954063094300,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/about_us/1772923054290x728745954063094300,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772923054290x728745954063094300,about_us,about_us,,,,,,,,page
5fb73ecc-1047-45f3-ad61-3d68465c0bf6,,,,ajs-next-1772933471094-3ecc1047-85f3-4d61-bd68-465c0bf65669,2026-03-08 01:31:11.094000+00:00,"Dalvik/2.1.0 (Linux; U; Android 12; SM-S906E Build/SP1A.210812.016) [FBAN/FB4A;FBAV/549.0.0.61.62;FBPN/com.facebook.katana;FBLC/vi_VN;FBBV/891620534;FBCR/Viettel;FBMF/samsung;FBBD/samsung;FBDV/SM-S906E;FBSV/12;FBCA/arm64-v8a:null;FBDM/{density=2.8125,width=1080,height=2131};FB_FW/1;FBRV/898732691;] FBBK/1",/,https://www.facebook.com/,?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEeCWo2mFcIxuIUSGr6ucEE3JXwCu35HN1bcVscFsJD48gxN4HOr-LviZq1Vjc_aem_mTx1ozIX345Y20TA7q3P0A,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEeCWo2mFcIxuIUSGr6ucEE3JXwCu35HN1bcVscFsJD48gxN4HOr-LviZq1Vjc_aem_mTx1ozIX345Y20TA7q3P0A,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Linux,,,,,,,,"1753374338412x209529915103450200, 1744335958024x226211831616957250, 1744579851707x640487742075829500, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1770943484557x164806709481949200, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1771436045389x658317953644361100, 1752717497153x537286585580736960",true,,,,,,impression
5fb73ecc-1047-45f3-ad61-3d68465c0bf6,,,,ajs-next-1772933471098-104785f3-2d61-4d68-865c-0bf656693386,2026-03-08 01:31:11.098000+00:00,"Dalvik/2.1.0 (Linux; U; Android 12; SM-S906E Build/SP1A.210812.016) [FBAN/FB4A;FBAV/549.0.0.61.62;FBPN/com.facebook.katana;FBLC/vi_VN;FBBV/891620534;FBCR/Viettel;FBMF/samsung;FBBD/samsung;FBDV/SM-S906E;FBSV/12;FBCA/arm64-v8a:null;FBDM/{density=2.8125,width=1080,height=2131};FB_FW/1;FBRV/898732691;] FBBK/1",/,https://www.facebook.com/,?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEeCWo2mFcIxuIUSGr6ucEE3JXwCu35HN1bcVscFsJD48gxN4HOr-LviZq1Vjc_aem_mTx1ozIX345Y20TA7q3P0A,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEeCWo2mFcIxuIUSGr6ucEE3JXwCu35HN1bcVscFsJD48gxN4HOr-LviZq1Vjc_aem_mTx1ozIX345Y20TA7q3P0A,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Linux,,,,,,,,"1753374338412x209529915103450200, 1744335958024x226211831616957250, 1744579851707x640487742075829500, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1770943484557x164806709481949200, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1771436045389x658317953644361100, 1752717497153x537286585580736960",true,,,,,,impression
